"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.877529914E1,-5.959792137E-1,-2.647290230E-1,-1.300518513E0
2.879412564E1,3.710508347E-1,-3.326082230E-2,-1.301342964E0
2.881295216E1,8.190722466E-1,1.382308006E-1,-1.074291706E0
2.883177867E1,8.560824394E-1,-8.315753937E-2,-4.440035820E-1
2.885060518E1,7.270245552E-1,-3.702030182E-1,1.153426170E-1
2.886943169E1,3.317065239E-1,-3.218431473E-1,2.152199745E-1
2.888825825E1,-1.808233261E-1,-2.439055443E-1,3.343596458E-1
2.890708476E1,-9.136509895E-1,-1.212935448E-1,5.480709076E-1
2.892591127E1,-1.213318348E0,-5.223417282E-2,6.228895187E-1
2.894473778E1,-1.250456810E0,1.336231232E-1,2.611694336E-1
2.896356429E1,-1.320859909E0,-1.699542999E-2,-1.053433418E-1
2.898239085E1,-1.068480492E0,-2.683129311E-1,-1.634516716E-1
2.900121736E1,-4.587931633E-1,-4.674668312E-1,-1.642527580E-1
2.902004388E1,1.503548622E-1,-4.304523468E-1,1.558656693E-1
2.903887039E1,6.579318047E-1,-6.969118118E-2,4.723477364E-1
2.905769690E1,1.357649565E0,1.296954155E-1,3.574290276E-1
2.907652341E1,1.838003159E0,1.724720001E-2,1.414656639E-1
2.909534997E1,1.846002340E0,1.323804855E-1,3.501558304E-2
2.911417648E1,2.246971130E0,5.797572136E-1,-1.296811104E-1
2.913300299E1,3.424596548E0,7.332239151E-1,-1.915431023E-1
2.915182950E1,4.396354198E0,5.234713554E-1,2.029972076E-1
2.917065601E1,5.363420486E0,3.350272179E-1,8.539371490E-1
2.918948257E1,6.271224976E0,9.197111130E-1,1.482745647E0
2.920830908E1,6.988656044E0,7.691788673E-1,1.786246777E0
2.922713559E1,6.805889130E0,3.580932617E-1,2.154766560E0
2.924596210E1,6.831397057E0,1.989979744E-1,2.583407402E0
2.926478867E1,7.426595688E0,5.055379868E-1,2.066028595E0
2.928361518E1,7.770299911E0,1.106300354E-1,9.920716286E-1
2.930244169E1,6.566006660E0,-8.424110413E-1,-2.623138428E-1
2.932125512E1,4.126259327E0,-9.584555626E-1,-1.076423168E0
2.934009476E1,1.301893234E0,-5.455665588E-1,-1.055645466E0
2.935892127E1,5.911819935E-1,-1.238021374E0,-1.045089245E0
2.937774778E1,1.771850467E0,-9.537596703E-1,-2.629356384E-1
2.939657429E1,1.867170215E0,2.095375061E-1,-7.996726036E-1
2.941540085E1,-1.873199940E-1,-2.635416985E-1,-1.693729401E0
2.943422736E1,-9.501588345E-1,1.307692528E-1,-1.892595768E0
2.945305388E1,-1.218651772E0,1.356564522E0,-2.080467701E0
2.947188044E1,-1.878423691E0,2.130027771E0,-1.463359833E0
2.949069382E1,-2.606744051E0,2.035965443E0,9.479241371E-1
2.950953346E1,-3.178014517E0,3.005067348E0,3.493061066E0
2.952836002E1,-4.625790119E0,5.116443157E0,5.428251743E0
2.954718653E1,-5.251402855E0,3.964708805E0,6.203934193E0
2.956601309E1,-5.081528187E0,2.224169254E0,5.842523575E0
2.958483960E1,-5.532581329E0,1.130581856E0,4.257975101E0
2.960365299E1,-6.317419529E0,1.528501511E-2,1.673975468E0
2.962249263E1,-7.357993126E0,-9.910621643E-1,1.927995682E-2
2.964131919E1,-7.754093647E0,-6.247835159E-1,-1.577347755E0
2.966014570E1,-6.325822830E0,6.280488968E-1,-1.917157173E0
2.967897221E1,-4.918838501E0,1.534387589E0,-1.205682755E0
2.969779877E1,-4.224491596E0,1.435582161E0,-1.256499767E0
2.971662528E1,-4.875555992E0,2.253092289E0,-1.731917858E0
2.973545179E1,-5.560341835E0,1.203350067E0,-3.028800011E0
2.975427835E1,-4.401802063E0,1.201633930E0,-2.922086716E0
2.977310486E1,-2.690129757E0,1.517776012E0,-1.819070816E0
2.979193138E1,-2.165747643E0,2.663021564E0,-5.135822296E-1
2.981075788E1,-1.492210865E0,2.416931868E0,-6.580448151E-1
2.982958445E1,-1.701266766E0,2.658811569E0,-5.553517342E-1
2.984841096E1,-2.308040619E0,2.874526739E0,-3.815588951E-1
2.986723747E1,-3.659610748E0,2.561815739E0,-1.257008553E0
2.988606403E1,-2.914472580E0,3.194842339E0,-1.359835625E0
2.990489054E1,-2.390431404E0,5.234999657E0,-1.528840542E0
2.992371705E1,-2.608994007E0,5.740057468E0,-1.826404095E0
2.994254361E1,-2.536427498E0,4.981356621E0,-2.035020351E0
2.996137013E1,-2.045172691E0,4.584116459E0,-2.083901405E0
2.998019669E1,-1.244809628E0,4.446499825E0,-1.559733868E0
2.999902320E1,-1.116206169E0,3.983551264E0,-1.452470779E0
3.001784971E1,-4.597926140E-1,3.731137753E0,-2.000077724E0
3.003667627E1,1.035342693E0,3.788558722E0,-1.651438713E0
3.005550278E1,9.729180336E-1,3.739876986E0,-4.516544342E-1
3.007432929E1,2.556180954E-2,3.232803822E0,-7.638311386E-2
3.009315580E1,-1.277637005E0,2.096651793E0,3.131814003E-1
3.011198236E1,-2.518901825E0,1.636487007E0,-1.069488525E-1
3.013080888E1,-2.607362747E0,1.637903690E0,-8.946285248E-1
3.014963539E1,-6.023197174E-1,2.886008739E0,-7.476329803E-2
3.016846195E1,8.292675018E-1,3.212914228E0,1.082399845E0
3.018728846E1,7.460961342E-1,2.573321819E0,1.134821892E0
3.020611497E1,3.327107430E-1,1.777723312E0,5.140147209E-1
3.022494148E1,6.723031998E-1,1.971661091E0,1.442642212E-1
3.024376804E1,1.129469872E0,1.988613367E0,-5.180692673E-2
3.026259455E1,9.101128578E-1,1.730177879E0,1.263022423E-1
3.028142106E1,1.904072762E-1,1.396385670E0,-2.938747406E-2
3.030024757E1,2.935638428E-1,1.396092415E0,-6.296434402E-1
3.031907414E1,6.479811668E-1,1.485886097E0,-6.726737022E-1
3.033790064E1,6.413102150E-1,1.683701038E0,-3.016204834E-1
3.035672716E1,4.453730583E-1,1.628631115E0,1.909246445E-1
3.037555372E1,6.495852470E-1,1.274377346E0,3.693680763E-1
3.039438023E1,7.496800423E-1,8.244099617E-1,1.250162125E-1
3.041320674E1,3.270864487E-1,1.142975807E0,-6.991744041E-1
3.043203325E1,-1.594648361E-1,1.465516567E0,-1.124605179E0
3.045085981E1,-4.419450760E-1,1.253127098E0,-9.583177567E-1
3.046968632E1,-2.373189926E-1,1.122467518E0,-1.029140472E0
3.048851283E1,1.067481041E-1,1.134145737E0,-1.164278984E0
3.050733934E1,1.514148712E-1,1.733612537E0,-1.203789234E0
3.052616591E1,-3.381628990E-1,1.691790581E0,-1.154734135E0
3.054499242E1,-6.752529144E-1,1.030830860E0,-1.191491604E0
3.056381893E1,-4.489235878E-1,5.423827171E-1,-1.089999199E0
3.058264549E1,-2.924551964E-1,1.775636673E-1,-9.690318108E-1
3.060147200E1,-5.305285454E-1,1.428542137E-1,-6.209211349E-1
3.062029851E1,-9.758224487E-1,6.108760834E-3,-5.657434464E-1
3.063912502E1,-9.681246281E-1,2.027359009E-1,-8.108663559E-1
3.065795158E1,-5.380547047E-1,4.796833992E-1,-8.957629204E-1
3.067677809E1,-2.539784908E-1,6.487607956E-1,-6.564617157E-1
3.069560460E1,-4.732203484E-1,1.061685085E0,-5.312047005E-1
3.071443117E1,-5.182163715E-1,1.492920399E0,-6.241750717E-1
3.073325768E1,-2.996814251E-1,1.462665081E0,-2.825293541E-1
3.075208419E1,1.883177757E-1,1.112700462E0,2.953100204E-2
3.077091075E1,6.012198925E-1,1.213253498E0,2.500886917E-1
3.078973726E1,1.528308392E-1,1.504135609E0,5.049486160E-1
3.080856377E1,-4.910895824E-1,1.229206562E0,7.361087799E-1
3.082739033E1,-3.233410120E-1,6.490244865E-1,5.226535797E-1
3.084621684E1,1.962921619E-1,6.168794632E-2,6.355648041E-1
3.086504335E1,5.787657499E-1,-3.807692528E-1,7.643671036E-1
3.088386986E1,5.274772644E-2,1.482648849E-1,8.286418915E-1
3.090269643E1,-4.710278511E-1,6.842994690E-1,5.236053467E-1
3.092152294E1,-4.413664341E-1,5.276131630E-1,3.323659897E-1
3.094034945E1,4.366433620E-2,2.873096466E-1,3.432636261E-1
3.095917601E1,6.299981475E-1,2.980184555E-1,5.425577164E-1
3.097800252E1,1.133586764E0,5.622575283E-1,1.338391304E0
3.099682903E1,8.893136978E-1,-1.453971863E-2,1.372529030E0
3.101565559E1,5.039254427E-1,-4.758229256E-1,6.241550446E-1
3.103448210E1,5.499016047E-1,-7.108120918E-1,3.093719482E-3
3.105330861E1,3.046904206E-1,-9.596385956E-1,2.386274338E-1
3.107213518E1,2.564774752E-1,-9.615979195E-1,3.495559692E-1
3.109096169E1,1.221936941E-1,-1.057919502E0,1.820192337E-1
3.110978820E1,-1.938132048E-1,-1.310906410E0,2.401685715E-1
3.112861471E1,-4.318451881E-2,-7.634000778E-1,3.585691452E-1
3.114744127E1,7.154989839E-1,-5.539464951E-2,7.806968689E-1
3.116626778E1,6.772738695E-1,1.514689922E-1,1.014778137E0
3.118509429E1,-6.576925516E-1,4.822828770E-1,-1.688241959E-1
3.120392085E1,-1.695381641E0,4.682624340E-1,-1.143337250E0
3.122274736E1,-1.880946398E0,5.369210243E-1,-1.496499062E0
3.124157388E1,-1.580226421E0,7.849619389E-1,-1.264412880E0
3.126040044E1,-8.150196075E-1,1.038505077E0,-5.071849823E-1
3.127922695E1,-3.134846687E-1,1.202083588E0,6.472635269E-1
3.129805346E1,3.144088984E-1,1.332564116E0,1.170624733E0
3.131688002E1,3.936030865E-1,8.296148777E-1,8.948307037E-1
3.133570653E1,-6.692159176E-1,8.450083733E-1,4.982452393E-1
3.135453309E1,-7.298462391E-1,8.084144592E-1,9.196472168E-2
3.137335960E1,4.115700722E-2,9.933066368E-1,4.262447357E-1
3.139218611E1,9.371663332E-1,1.084508896E0,3.933687210E-1
3.141101268E1,1.425848246E0,1.007301092E0,-1.807155609E-1
3.142983919E1,7.685065269E-1,5.878887177E-1,-7.277231216E-1
3.144866570E1,3.841284513E-1,1.746401787E-1,-1.227608204E0
3.146749226E1,1.594840527E0,3.876326084E-1,-1.090237141E0
3.148631877E1,2.102638483E0,4.310438633E-1,-2.003707886E-1
3.150514528E1,1.706696033E0,2.946767807E-1,-1.007680893E-1
3.152397184E1,1.451429248E0,1.276814938E-1,-6.535911560E-1
3.154279835E1,1.584043145E0,2.667915821E-1,-3.077917099E-1
3.156162492E1,1.460975170E0,4.080379009E-1,1.342115402E-1
3.158045143E1,1.008347750E0,4.117298126E-2,-4.552106857E-1
3.159927794E1,5.809834003E-1,-4.909682274E-2,-1.142240524E0
3.161810450E1,1.002012968E0,6.245899200E-2,-1.520268440E0
3.163693101E1,1.341465473E0,3.659892082E-2,-1.186660290E0
3.165575757E1,1.399690628E0,7.204627991E-2,-3.520631790E-1
3.167458408E1,2.382367849E0,1.177344322E-1,1.031732559E-1
3.169341065E1,3.744710445E0,2.530161142E-1,-1.731128693E-1
3.171223716E1,3.780177593E0,5.468595028E-1,-1.258749962E-1
3.173106372E1,4.697460651E0,8.453471065E-1,1.223927975E0
3.174987710E1,7.109413147E0,1.647020698E0,3.018443584E0
3.176871674E1,9.716491699E0,2.206367970E0,9.448099136E-1
3.178754330E1,8.056687355E0,2.799925089E0,-2.591095448E0
3.180635674E1,3.883508921E0,3.398816109E0,-1.397039890E0
3.182519638E1,-6.727542877E-1,1.890338898E0,4.049983025E-1
3.184402288E1,-3.914709091E0,4.188342690E-1,9.924249649E-1
3.186284945E1,-4.049395561E0,5.952927470E-2,2.398571968E-1
3.188167596E1,-3.083254814E0,-1.972073317E-1,-9.418120384E-1
3.190050247E1,-3.095817566E0,-8.808337450E-1,-1.624077082E0
3.191932903E1,-3.734604836E0,-1.465165377E0,-1.823551893E0
3.193815554E1,-4.643992424E0,-1.524352551E0,-1.973791599E0
3.195698210E1,-4.816471100E0,-1.380394220E0,-2.938564062E0
3.197580861E1,-4.432847977E0,-9.012396336E-1,-3.105928659E0
3.199463518E1,-4.344997406E0,-7.592823505E-1,-1.823457003E0
3.201346169E1,-3.597587585E0,-1.492721677E0,-1.406905651E0
3.203227513E1,-1.892124176E0,-1.793203592E0,-2.461917877E0
3.205111476E1,-6.704602242E-1,-1.387398481E0,-2.330842018E0
3.206994127E1,-4.322094917E-1,-1.006560087E0,-1.238525391E0
3.208876778E1,-1.009411335E0,-9.414763451E-1,-8.515548706E-1
3.210759434E1,-1.629120827E0,-4.089541435E-1,-8.764004707E-1
3.212642085E1,-1.813802719E0,3.284244537E-1,-1.381743193E0
3.214524742E1,-1.920669556E0,1.308005810E0,-1.652077198E0
3.216407393E1,-1.950608253E0,1.119551182E0,-7.289967537E-1
3.218290049E1,-1.497809887E0,7.565369606E-1,-7.033226490E-1
3.220172700E1,-9.728074074E-1,6.636886597E-1,-1.364850044E0
3.222055351E1,-6.248550415E-1,4.075131416E-1,-1.779964209E0
3.223938007E1,-7.564020157E-2,6.571087837E-1,-8.640875816E-1
3.225820658E1,3.592042923E-1,1.062521458E0,-1.886136532E-1
3.227703315E1,1.118955612E-1,1.391786575E0,-3.901956081E-1
3.229585966E1,-2.822244167E-1,1.974865913E0,1.224343777E-1
3.231468617E1,-2.668673992E-1,2.148057938E0,3.887314796E-1
3.233351273E1,-7.707929611E-1,1.722850800E0,9.840056896E-1
3.235233924E1,-1.746844292E0,1.165834427E0,1.048662663E0
3.237116580E1,-2.432247639E0,8.850631714E-1,8.910188675E-1
3.238999231E1,-2.349073172E0,8.363323212E-1,1.452526331E0
3.240881888E1,-1.439518690E0,5.697669983E-1,2.485775948E0
3.242764539E1,-3.271865845E-1,7.349109650E-1,3.465476036E0
3.244647195E1,3.204786777E-1,7.535419464E-1,3.769559145E0
3.246529846E1,3.741554022E-1,5.994682312E-1,3.601619959E0
3.248412502E1,1.457903385E-1,5.484790802E-1,3.016906261E0
3.250295153E1,-2.379775047E-1,6.267738342E-1,1.948979616E0
3.252177809E1,-2.089006901E-1,9.219007492E-1,1.192689896E0
3.254060460E1,1.468040943E-1,9.602642059E-1,4.362738132E-1
3.255943111E1,4.045530558E-1,6.308269501E-1,-5.226998329E-1
3.257825768E1,8.181355000E-1,5.221271515E-1,-7.448740005E-1
3.259708419E1,1.196721435E0,2.614011765E-1,-9.703193903E-1
3.261591075E1,1.172973156E0,3.704929352E-2,-9.838173389E-1
3.263473726E1,1.029427767E0,1.847925186E-1,-1.071728706E0
3.265356382E1,8.068810105E-1,4.580869675E-1,-1.116940141E0
3.267239033E1,6.165787578E-1,7.232894897E-1,-1.456195116E0
3.269121690E1,2.448109388E-1,1.138818741E0,-1.214346766E0
3.271004341E1,-1.265690327E-1,1.473825455E0,-8.279414177E-1
3.272886997E1,-3.570317030E-1,1.251770973E0,-2.158308029E-1
3.274769648E1,-3.523378372E-1,6.617031097E-1,1.295328140E-1
3.276652304E1,-3.514573574E-1,-5.869674683E-2,1.483383179E-1
3.278534955E1,-5.126846433E-1,-6.907930374E-1,2.118821144E-1
3.280417606E1,-4.593601227E-1,-1.324482918E0,1.030373573E-1
3.282300262E1,-1.697589159E-1,-1.496589184E0,-7.003855705E-2
3.284182914E1,-1.315146685E-2,-7.616863251E-1,8.599305153E-2
3.286065570E1,2.333693504E-1,2.553863525E-1,2.092688084E-1
3.287948221E1,3.458525240E-1,8.774967194E-1,2.121400833E-2
3.289830877E1,2.482526898E-1,1.037461281E0,-9.845066071E-2
3.291713528E1,2.392627597E-1,6.392698288E-1,-1.513657570E-1
3.293596184E1,-6.285464764E-2,8.536911011E-2,-1.843738556E-1
3.295478835E1,-2.506527305E-1,-4.114742279E-1,-6.619000435E-2
3.297361492E1,-1.527178288E-2,-7.066354752E-1,-4.204964638E-2
3.299244143E1,1.904615313E-1,-8.037843704E-1,5.779385567E-2
3.301126794E1,5.031466484E-2,-8.405933380E-1,-1.017284393E-2
3.303009450E1,-1.121971905E-1,-8.234987259E-1,-2.049274445E-1
3.304892101E1,-1.581782699E-1,-8.259305954E-1,-7.432646751E-1
3.306774757E1,-3.530144393E-1,-8.212785721E-1,-1.487327814E0
3.308657408E1,-4.296274185E-1,-1.082830429E0,-1.780582070E0
3.310540064E1,-6.081597805E-1,-1.237927437E0,-1.726315737E0
3.312422716E1,-6.682190299E-1,-1.437044144E0,-1.508465767E0
3.314305372E1,-6.331236362E-1,-1.546817780E0,-1.018773079E0
3.316188023E1,-5.642266273E-1,-1.327469826E0,-2.917339802E-1
3.318070679E1,-4.338797927E-1,-9.370155334E-1,3.294854164E-1
3.319953330E1,-5.313979387E-1,-6.220808029E-1,5.211257935E-1
3.321835986E1,-6.865039468E-1,-1.452980042E-1,1.038829327E0
3.323718638E1,-6.162872314E-1,1.704158783E-1,1.025336742E0
3.325601294E1,-5.605236292E-1,3.065071106E-1,1.202063560E0
3.327483945E1,-3.118104935E-1,2.564973831E-1,1.412467003E0
3.329366601E1,4.683244228E-2,2.744302750E-1,1.434029460E0
3.331249257E1,8.375018835E-3,2.128810883E-1,1.357708693E0
3.333131908E1,-3.169409633E-1,1.741018295E-1,1.278249621E0
3.335014565E1,-4.073771238E-1,3.097829819E-1,9.152208567E-1
3.336897216E1,-2.186373472E-1,4.125404358E-1,8.067212105E-1
3.338779872E1,-5.888336897E-2,2.038345337E-1,7.655978203E-1
3.340662523E1,-9.645736217E-2,1.033191681E-1,8.604670763E-1
3.342545179E1,-1.379728317E-1,-8.334159851E-3,8.372050524E-1
3.344427830E1,4.272580147E-3,-5.166053772E-3,8.261648417E-1
3.346310486E1,3.760830760E-1,-5.058670044E-2,1.062109947E0
3.348193138E1,4.528560042E-1,7.906627655E-2,1.162112474E0
3.350075794E1,2.593846321E-1,3.803281784E-1,1.272689819E0
3.351958450E1,-1.533753872E-1,9.111442566E-1,1.190583229E0
3.353841101E1,-4.157369137E-1,1.288954735E0,8.409998417E-1
3.355723757E1,-5.076123476E-1,1.086436272E0,4.426360130E-1
3.357606408E1,-5.071643591E-1,6.336107254E-1,4.248988628E-1
3.359489064E1,-2.806690931E-1,1.474132538E-1,2.170538902E-1
3.361371721E1,1.075463295E-1,-4.528617859E-1,-2.438886166E-1
3.363254372E1,2.845259905E-1,-6.847782135E-1,-5.570719242E-1
3.365137028E1,4.547117949E-1,-5.907459259E-1,-7.423291206E-1
3.367019684E1,4.554196596E-1,-1.946573257E-1,-4.609024525E-1
3.368902335E1,3.021757603E-1,1.312150955E-1,-2.058188915E-1
3.370784992E1,1.736831665E-2,-2.107400894E-1,-7.505989075E-2
3.372667648E1,-2.790292501E-1,-6.129274368E-1,-9.856891632E-2
3.374550299E1,-2.926684618E-1,-9.731111526E-1,1.019937992E-1
3.376432955E1,-2.765505314E-1,-9.121532440E-1,6.241667271E-1
3.378315606E1,-1.590219736E-1,-5.448265076E-1,8.668251038E-1
3.380198262E1,-1.392052174E-1,9.766712189E-1,9.769661427E-1
3.382080919E1,7.866859436E-3,2.346352577E0,1.091957092E0
3.383963575E1,1.339074373E-1,2.940536499E0,8.282642365E-1
3.385846226E1,6.509161592E-1,2.596708298E0,9.246926308E-1
3.387728882E1,1.293685913E0,1.378581047E0,8.262417316E-1
3.389611538E1,1.830449104E0,1.591968536E-1,5.659782887E-1
3.391494195E1,2.210212708E0,-1.010131836E-1,3.091619015E-1
3.393376846E1,2.352176428E0,-3.176479340E-1,2.666354179E-2
3.395259502E1,2.354050636E0,-3.709869385E-1,-3.722527027E-1
3.397142158E1,2.153696537E0,1.016902924E-2,-6.720576286E-1
3.399024814E1,1.796983957E0,4.485349655E-1,-1.043406963E0
3.400907471E1,1.335637569E0,9.069299698E-1,-1.320153952E0
3.402790122E1,8.802024722E-1,7.612714767E-1,-1.669786096E0
3.404672778E1,6.000149250E-1,-1.784076691E-1,-1.988120794E0
3.406555434E1,7.866613269E-1,-9.675426483E-1,-2.051492691E0
3.408438091E1,1.055567741E0,-1.369328976E0,-2.265756607E0
3.410320747E1,1.209163070E0,-1.231104851E0,-2.504724503E0
3.412203403E1,1.424600005E0,-6.625165939E-1,-2.805287123E0
3.414086054E1,1.842577219E0,1.812076569E-2,-3.091848373E0
3.415968710E1,2.437784433E0,2.137641907E-1,-2.963687897E0
3.417851367E1,2.609411001E0,-5.140018463E-2,-2.796064854E0
3.419734023E1,2.140951872E0,-7.144355774E-2,-2.802675724E0
3.421616679E1,1.794002175E0,-2.916269302E-1,-2.872515440E0
3.423499335E1,1.470439434E0,9.316539764E-2,-2.739939928E0
3.425381992E1,1.497232556E0,3.861198425E-1,-2.110476732E0
3.427264648E1,1.374472618E0,3.639793396E-1,-1.183817148E0
3.429147304E1,1.017274380E0,-3.116960526E-1,-7.896938324E-1
3.431029960E1,5.183543563E-1,-7.637882233E-1,-5.509458780E-1
3.432912617E1,2.544596195E-1,-6.004943848E-1,-2.228498459E-3
3.434795268E1,-7.823169231E-3,5.441217422E-1,4.872568846E-1
3.436677929E1,-1.015639305E-1,1.976957321E0,8.889948130E-1
3.438560585E1,5.551314354E-1,2.351845741E0,9.882893562E-1
3.440443236E1,1.525261879E0,2.574011803E0,1.372420430E0
3.442325893E1,2.101665020E0,2.582764626E0,2.262757301E0
3.444208554E1,2.099736214E0,2.328835487E0,2.516895056E0
3.446091210E1,1.735895872E0,1.770161629E0,1.930492282E0
3.447973867E1,1.148616552E0,1.456803322E0,1.102532625E0
3.449856523E1,4.875426888E-1,1.155704498E0,7.470978498E-1
3.451739179E1,-1.714848280E-1,1.237494469E0,8.320947886E-1
3.453621835E1,-8.133230209E-1,8.164653778E-1,5.827217102E-1
3.455504492E1,-1.485204935E0,1.962957382E-1,-7.933175564E-2
3.457387148E1,-2.412114143E0,-2.903146744E-1,-2.580404282E-3
3.459269804E1,-3.353622437E0,-3.741273880E-1,9.026962519E-1
3.461152460E1,-3.589533567E0,-6.486358643E-1,1.799337626E0
3.463035117E1,-2.995821476E0,-1.203762054E0,2.874055386E0
3.464917773E1,-2.499935865E0,-1.659326553E0,2.624981880E0
3.466800429E1,-2.246915340E0,-1.726154804E0,1.584210873E0
3.468683085E1,-1.896119356E0,-1.052239418E0,1.264741421E0
3.470565747E1,-9.556801915E-1,7.070159912E-2,5.075743198E-1
3.472448403E1,-6.642669439E-2,1.328951836E0,-1.047787666E-1
3.474331059E1,4.238153696E-1,1.879584312E0,-1.777973175E-1
3.476213716E1,5.069419146E-1,1.723243713E0,-3.590059280E-1
3.478096377E1,2.931120992E-1,1.724972725E0,-8.797001839E-1
3.479979033E1,-2.752008438E-1,1.655286789E0,-1.096191883E0
3.481861690E1,-8.700479269E-1,1.340293884E0,-1.065746784E0
3.483744346E1,-1.078037500E0,4.686298370E-1,-1.686129332E0
3.485627002E1,-2.479111671E0,-6.219339371E-1,-1.867991686E0
3.487509664E1,-2.669603825E0,-1.847763062E-1,3.996734619E-1
3.489392320E1,-2.063501596E0,-1.073320866E0,8.435840607E-1
3.491274976E1,-3.187682152E0,-8.023357391E-1,-2.908067703E-1
3.493157638E1,-3.958858728E0,1.195907593E-1,-1.387195587E0
3.495040294E1,-3.507330656E0,4.502496719E-1,-1.473131895E0
3.496922950E1,-2.484316111E0,7.354831696E-1,-5.598449707E-1
3.498805611E1,-1.428828239E0,7.969989777E-1,3.313398361E-1
3.500688268E1,-1.670610666E0,3.443021774E-1,1.173295975E-1
3.502570924E1,-2.789011478E0,3.515195847E-1,4.312853813E-1
3.504453585E1,-3.155390739E0,1.004174709E0,3.785319328E-1
3.506336242E1,-2.454747200E0,1.126070499E0,5.505790710E-1
3.508218898E1,-2.129288197E0,1.219637394E0,1.782015324E0
3.510101559E1,-1.974127769E0,7.389278412E-1,2.046916485E0
3.511984216E1,-2.046511173E0,1.116695404E-1,8.094115257E-1
3.513866872E1,-2.441336632E0,9.251165390E-1,1.127653122E-1
3.515749533E1,-1.923876286E0,1.598779678E0,-8.234796524E-1
3.517632190E1,-1.028520584E0,2.335274220E0,-9.750928879E-1
3.519513538E1,9.903554916E-1,3.236738205E0,-1.020991325E0
3.521397507E1,3.500058174E0,3.514009237E0,-1.982832670E0
3.523280169E1,3.189446688E0,3.107606411E0,1.784019470E-1
3.525161512E1,1.506810665E0,2.105733871E0,4.498019218E-1
3.527045481E1,1.027292252E0,6.182327271E-1,-1.906257629E0
3.528928143E1,3.081684113E-1,7.623486519E-1,-2.917170525E0
3.530810799E1,3.049440384E-1,1.418431759E0,-2.687926531E0
3.532693460E1,1.271286964E0,1.373555422E0,-1.989892483E0
3.534576117E1,1.833854198E0,9.976484776E-1,-1.567831516E0
3.536458778E1,1.778212070E0,4.363344908E-1,-1.301190853E0
3.538341434E1,8.880681992E-1,3.311336040E-1,-7.048358917E-1
3.540224096E1,-3.342981339E-1,5.231075287E-1,-8.535909653E-2
3.542105445E1,-1.772517681E0,7.913722396E-1,-1.672344208E-1
3.543989414E1,-2.852972031E0,6.019294858E-1,-4.631533623E-1
3.545872070E1,-3.469648838E0,3.740937710E-1,-1.252976894E0
3.547754731E1,-4.559418678E0,3.929482698E-1,-1.408556938E0
3.549637393E1,-4.909812927E0,3.486112952E-1,-2.476585388E0
3.551520049E1,-4.360605717E0,1.071400404E0,-3.004199266E0
3.553401398E1,-3.089781284E0,2.191155910E0,-2.571944237E0
3.555285367E1,-1.307064533E0,3.133434296E0,-1.733413696E0
3.557168028E1,8.068442345E-1,4.013089180E0,-2.116903305E0
3.559050684E1,2.120433807E0,5.196951866E0,-2.263642311E0
3.560933346E1,2.617333889E0,5.981910706E0,-1.246294975E0
3.562816007E1,3.449161053E0,5.765667915E0,2.950625420E-1
3.564698664E1,4.661013126E0,4.540223122E0,8.379592896E-1
3.566581325E1,5.190094471E0,3.225435495E0,1.866127491E0
3.568463981E1,4.090089321E0,2.455307484E0,2.649792194E0
3.570345330E1,1.975111485E0,1.914567232E0,1.985878468E0
3.572229304E1,-8.122110367E-2,1.143890619E0,1.313107014E0
3.574111960E1,-1.381370068E0,4.785776138E-1,7.820096016E-1
3.575994622E1,-1.930963039E0,2.546386719E-1,-2.382659912E-2
3.577877283E1,-1.243581772E0,4.414365292E-1,-2.265048027E-1
3.579759945E1,-4.063978195E-1,7.851059437E-1,3.737206459E-1
3.581642601E1,3.158607483E-1,1.493021965E0,7.597713470E-1
3.583525262E1,3.691248894E-1,1.823273182E0,2.505936623E-1
3.585407924E1,5.964946747E-1,1.568583965E0,3.862333298E-2
3.587290585E1,1.168779850E0,1.453595400E0,-1.963586807E-1
3.589173242E1,2.285731316E0,1.802858829E0,-1.112704277E0
3.591055903E1,3.851182938E0,2.901916742E0,-2.398109436E-1
3.592937252E1,4.788325310E0,3.736605406E0,1.224360943E0
3.594821221E1,4.496003628E0,2.369168282E0,2.683126450E0
3.596703882E1,2.931263685E0,9.750456810E-1,3.220735073E0
3.598585231E1,1.436714649E0,-1.390430927E-1,1.977414608E0
3.600469205E1,3.420829773E-1,-3.583533764E-1,5.070014000E-1
3.602351867E1,-5.523748398E-1,9.267950058E-2,2.268018723E-1
3.604234523E1,-6.213960648E-1,3.316357136E-1,4.926104546E-1
3.606117184E1,2.076282501E-1,-1.552870274E-1,7.570590973E-1
3.607999846E1,8.177800179E-1,-9.492063522E-2,5.379242897E-1
3.609882507E1,8.283472061E-1,4.313905239E-1,3.987708092E-1
3.611765169E1,4.211173058E-1,3.368744850E-1,-1.040306091E-1
3.613647830E1,-1.182962418E0,1.287984848E-2,-6.535634995E-1
3.615530492E1,-2.469908237E0,-2.422912121E-1,-1.680682182E0
3.617413153E1,-1.585438251E0,6.234794855E-1,-1.974523544E0
3.619295809E1,-1.361432076E-1,1.098028302E0,-5.378389359E-1
3.621178471E1,9.665555954E-1,7.239565849E-1,3.328256607E-1
3.623061132E1,1.478936672E0,4.191894531E-1,6.306705475E-1
3.624943794E1,2.099305868E0,4.207193851E-1,1.494884968E0
