"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.619475166E1,-4.697709084E0,6.842276573E0,7.009773731E0
8.619710520E1,-4.712066174E0,6.837490559E0,7.023532867E0
8.619945869E1,-4.750350952E0,6.813562393E0,7.052246571E0
8.620181223E1,-4.755136967E0,6.770491600E0,7.085746288E0
8.620416572E1,-4.797609329E0,6.741777897E0,7.115057945E0
8.620651926E1,-4.844867706E0,6.726822853E0,7.104888439E0
8.620887275E1,-4.910670280E0,6.697510719E0,7.098308563E0
8.621122629E1,-4.987240791E0,6.696912289E0,7.146164894E0
8.621357983E1,-5.067998409E0,6.662814617E0,7.183253765E0
8.621593332E1,-5.154737949E0,6.691528320E0,7.239484787E0
8.621828686E1,-5.231308460E0,6.705287457E0,7.295716286E0
8.622064035E1,-5.308476925E0,6.710072994E0,7.381259441E0
8.622299390E1,-5.395814896E0,6.733402729E0,7.475776196E0
8.622534738E1,-5.430510998E0,6.747759819E0,7.570890903E0
8.622770093E1,-5.479563713E0,6.781259537E0,7.641479015E0
8.623005447E1,-5.551946640E0,6.800402164E0,7.717451096E0
8.623240796E1,-5.600999832E0,6.843472958E0,7.811967850E0
8.623476150E1,-5.679364681E0,6.905087948E0,7.868198872E0
8.623711499E1,-5.727818966E0,6.972086906E0,7.919644833E0
8.623946853E1,-5.776273727E0,6.967301369E0,7.986045361E0
8.624182202E1,-5.824728489E0,6.981060028E0,8.023732185E0
8.624417556E1,-5.848656654E0,6.981060028E0,8.061419487E0
8.624652905E1,-5.867799282E0,6.961917400E0,8.075776100E0
8.624888259E1,-5.881557941E0,6.933203697E0,8.066205025E0
8.625123614E1,-5.880959988E0,6.913462639E0,8.023134232E0
8.625358962E1,-5.898307800E0,6.908677101E0,7.956135273E0
8.625594317E1,-5.926423550E0,6.955337048E0,7.907082558E0
8.625829666E1,-5.983253002E0,7.012166977E0,7.858029366E0
8.626065020E1,-6.050251961E0,7.082755089E0,7.837690353E0
8.626300369E1,-6.107679844E0,7.134799004E0,7.836493969E0
8.626535723E1,-6.174678802E0,7.172485828E0,7.854440212E0
8.626771072E1,-6.222535133E0,7.229913712E0,7.872386456E0
8.627006426E1,-6.299105644E0,7.210172653E0,7.909475327E0
8.627241780E1,-6.322435856E0,7.185646534E0,7.895118237E0
8.627477129E1,-6.345765591E0,7.200003147E0,7.894520283E0
8.627712483E1,-6.383452415E0,7.232904434E0,7.831708431E0
8.627947832E1,-6.406782627E0,7.308876991E0,7.773084164E0
8.628183186E1,-6.463612080E0,7.403393269E0,7.709076405E0
8.628418535E1,-6.538986206E0,7.507481098E0,7.630711555E0
8.628653890E1,-6.586842537E0,7.597810268E0,7.581060410E0
8.628889239E1,-6.638288021E0,7.635497093E0,7.532605648E0
8.629124593E1,-6.689733982E0,7.587042332E0,7.522436142E0
8.629359947E1,-6.722036839E0,7.499704361E0,7.512865067E0
8.629595296E1,-6.706483841E0,7.356733322E0,7.514061451E0
8.629830650E1,-6.699305058E0,7.213163853E0,7.448258877E0
8.630065999E1,-6.672984123E0,7.093522549E0,7.382455826E0
8.630301353E1,-6.638288021E0,7.049853802E0,7.282555580E0
8.630536702E1,-6.607779503E0,7.059424877E0,7.182057381E0
8.630772056E1,-6.573681831E0,7.059424877E0,7.110870838E0
8.631007405E1,-6.587440968E0,7.082755089E0,7.057032108E0
8.631242759E1,-6.572485447E0,7.044469833E0,7.043273449E0
8.631478114E1,-6.576673031E0,7.034300327E0,7.000202656E0
8.631713462E1,-6.566503525E0,7.010970116E0,6.995417118E0
8.631948817E1,-6.580262184E0,7.005586624E0,6.966702938E0
8.632184166E1,-6.560521603E0,6.972086906E0,6.938587666E0
8.632419520E1,-6.521637917E0,6.943971157E0,6.900900364E0
8.632654869E1,-6.488138676E0,6.939185619E0,6.853642464E0
8.632890223E1,-6.477370739E0,6.948158741E0,6.786045074E0
8.633125572E1,-6.486343861E0,6.976274490E0,6.747759819E0
8.633360926E1,-6.504888535E0,7.057032108E0,6.660421848E0
8.633596280E1,-6.543173313E0,7.161718369E0,6.601797581E0
