"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.126383627E2,1.165191174E0,-4.920374751E-1,-1.291178346E0
1.126407162E2,1.150378108E0,-5.100574493E-1,-1.291331053E0
1.126430697E2,1.131899953E0,-5.268557668E-1,-1.289040446E0
1.126454233E2,1.112200141E0,-5.425850749E-1,-1.288124204E0
1.126477768E2,1.092500329E0,-5.570927262E-1,-1.290720224E0
1.126501303E2,1.074022174E0,-5.738909841E-1,-1.290872931E0
1.126524838E2,1.054322362E0,-5.908420086E-1,-1.292400122E0
1.126548373E2,1.032179117E0,-6.053496599E-1,-1.295148849E0
1.126571909E2,1.011257648E0,-6.198572516E-1,-1.296523333E0
1.126595444E2,9.877400398E-1,-6.342121959E-1,-1.298050404E0
1.126618979E2,9.630007148E-1,-6.476507783E-1,-1.299577594E0
1.126642514E2,9.396358132E-1,-6.584933400E-1,-1.301104665E0
1.126666049E2,9.136747718E-1,-6.670452356E-1,-1.300188422E0
1.126689585E2,8.901571631E-1,-6.766660213E-1,-1.300493836E0
1.126713120E2,8.654178381E-1,-6.839962006E-1,-1.300799251E0
1.126736655E2,8.393041492E-1,-6.888830066E-1,-1.299883008E0
1.126760191E2,8.157865405E-1,-6.937697530E-1,-1.295301557E0
1.126783725E2,7.933378816E-1,-6.927008033E-1,-1.293316364E0
1.126807261E2,7.710419297E-1,-6.879667044E-1,-1.291178346E0
1.126830796E2,7.498149872E-1,-6.843016148E-1,-1.287818789E0
1.126854331E2,7.285880446E-1,-6.748335361E-1,-1.280794024E0
1.126877867E2,7.110261917E-1,-6.664343476E-1,-1.276212692E0
1.126901401E2,6.922426820E-1,-6.557445526E-1,-1.266744494E0
1.126924937E2,6.720846891E-1,-6.377245188E-1,-1.258498073E0
1.126948472E2,6.543701291E-1,-6.197045445E-1,-1.246586561E0
1.126972007E2,6.354338527E-1,-6.004628539E-1,-1.232231617E0
1.126995543E2,6.152759194E-1,-5.789304972E-1,-1.216655016E0
1.127019077E2,5.974085927E-1,-5.548020005E-1,-1.198634982E0
1.127042613E2,5.795413256E-1,-5.271611810E-1,-1.178171635E0
1.127066148E2,5.628957748E-1,-5.019637346E-1,-1.160151601E0
1.127089683E2,5.462501645E-1,-4.718795121E-1,-1.140909910E0
1.127113219E2,5.320479870E-1,-4.419479966E-1,-1.120446563E0
1.127136754E2,5.190674663E-1,-4.118637741E-1,-1.099830508E0
1.127160289E2,5.048652887E-1,-3.817795515E-1,-1.080588818E0
1.127183824E2,4.894413650E-1,-3.492519259E-1,-1.058903694E0
1.127207359E2,4.740174711E-1,-3.191677034E-1,-1.037218690E0
1.127230895E2,4.610369802E-1,-2.927485406E-1,-1.016755223E0
1.127254430E2,4.480564594E-1,-2.651077211E-1,-9.936957955E-1
1.127277965E2,4.326325655E-1,-2.386885732E-1,-9.720106721E-1
1.127301500E2,4.196520746E-1,-2.121167034E-1,-9.515473247E-1
1.127325035E2,4.043808877E-1,-1.881409585E-1,-9.309312105E-1
1.127348571E2,3.926220834E-1,-1.676775664E-1,-9.104678631E-1
1.127372106E2,3.823903799E-1,-1.472141892E-1,-8.935168386E-1
1.127395641E2,3.720059693E-1,-1.314848661E-1,-8.729007244E-1
1.127419176E2,3.628432751E-1,-1.157555580E-1,-8.547280431E-1
1.127442711E2,3.526115716E-1,-9.773556143E-2,-8.389987350E-1
1.127466247E2,3.460449576E-1,-8.093725890E-2,-8.244910836E-1
1.127489782E2,3.407000601E-1,-6.765133142E-2,-8.112051487E-1
1.127513317E2,3.341334462E-1,-5.192201585E-2,-7.989882231E-1
1.127536852E2,3.313846290E-1,-3.756710514E-2,-7.869240046E-1
1.127560387E2,3.261924386E-1,-2.183778957E-2,-7.748597264E-1
1.127583923E2,3.196258247E-1,-5.039489828E-3,-7.626428008E-1
1.127607458E2,3.168770075E-1,9.468132630E-3,-7.505785823E-1
1.127630993E2,3.115321100E-1,2.397575416E-2,-7.385143638E-1
1.127654528E2,3.075616062E-1,3.603998944E-2,-7.250757217E-1
1.127678063E2,3.009949923E-1,4.566083103E-2,-7.105680704E-1
1.127701599E2,2.982461751E-1,5.650337040E-2,-6.983511448E-1
1.127725134E2,2.918322682E-1,6.383354217E-2,-6.850652099E-1
1.127748669E2,2.890834510E-1,7.101099193E-2,-6.716265678E-1
1.127772204E2,2.913741469E-1,7.589777559E-2,-6.594096422E-1
1.127795739E2,2.910687327E-1,7.482878864E-2,-6.433748603E-1
1.127819275E2,2.895416021E-1,7.849387079E-2,-6.323796511E-1
1.127842810E2,2.906105816E-1,7.620319724E-2,-6.213843822E-1
1.127866345E2,2.941229641E-1,7.391251624E-2,-6.079457402E-1
1.127889880E2,2.964136302E-1,7.040014863E-2,-5.943543911E-1
1.127913416E2,3.000787199E-1,6.215370819E-2,-5.819846988E-1
1.127936951E2,3.049654961E-1,5.375456065E-2,-5.708367825E-1
1.127960486E2,3.084778786E-1,4.672981426E-2,-5.561764240E-1
1.127984021E2,3.145863414E-1,3.359659761E-2,-5.438067913E-1
1.128007556E2,3.180987239E-1,2.168507688E-2,-5.302154422E-1
1.128031092E2,3.229855001E-1,7.482878864E-3,-5.178457499E-1
1.128054627E2,3.277195692E-1,-3.206948051E-3,-5.042544007E-1
1.128078162E2,3.326063454E-1,-1.756185852E-2,-4.918847680E-1
1.128101697E2,3.387148082E-1,-3.176405653E-2,-4.807367921E-1
1.128125232E2,3.411581814E-1,-4.611896724E-2,-4.683671296E-1
1.128148768E2,3.434488773E-1,-6.047387794E-2,-4.535540938E-1
1.128172302E2,3.471139669E-1,-7.834116369E-2,-4.448495209E-1
1.128195838E2,3.509317636E-1,-9.376505762E-2,-4.361449480E-1
1.128219373E2,3.544441164E-1,-1.068982705E-1,-4.239279926E-1
1.128242908E2,3.556658030E-1,-1.188097894E-1,-4.140017331E-1
1.128266444E2,3.581092060E-1,-1.296523362E-1,-4.065188468E-1
1.128289979E2,3.593308926E-1,-1.427855492E-1,-3.967452943E-1
1.128313514E2,3.616215885E-1,-1.485885978E-1,-3.880407214E-1
1.128337049E2,3.628432751E-1,-1.582094431E-1,-3.794888556E-1
1.128360584E2,3.614688516E-1,-1.653869003E-1,-3.721587062E-1
1.128384120E2,3.614688516E-1,-1.711899489E-1,-3.634541333E-1
1.128407655E2,3.613161445E-1,-1.760767251E-1,-3.561239541E-1
1.128431190E2,3.599417508E-1,-1.783674061E-1,-3.512371778E-1
1.128454725E2,3.611634374E-1,-1.795890927E-1,-3.426853120E-1
1.128478260E2,3.597890437E-1,-1.782146841E-1,-3.365768492E-1
1.128501796E2,3.596363366E-1,-1.782146841E-1,-3.316900730E-1
1.128525331E2,3.558185399E-1,-1.769929975E-1,-3.255815804E-1
1.128548866E2,3.507790267E-1,-1.769929975E-1,-3.208475113E-1
1.128572401E2,3.457395434E-1,-1.794363856E-1,-3.147390485E-1
1.128595936E2,3.382566571E-1,-1.782146841E-1,-3.100049794E-1
1.128619472E2,3.332171738E-1,-1.794363856E-1,-3.038965166E-1
1.128643007E2,3.257342875E-1,-1.817270666E-1,-2.965663373E-1
1.128666542E2,3.180987239E-1,-1.829487532E-1,-2.930539846E-1
1.128690077E2,3.107685447E-1,-1.878355294E-1,-2.907632887E-1
1.128713612E2,3.008422852E-1,-1.925695986E-1,-2.870981991E-1
1.128737148E2,2.945810854E-1,-1.997470558E-1,-2.848075330E-1
1.128760683E2,2.883199155E-1,-2.034121305E-1,-2.811424434E-1
1.128784218E2,2.809897363E-1,-2.070772201E-1,-2.800734639E-1
1.128807754E2,2.747285664E-1,-2.118112892E-1,-2.800734639E-1
1.128831288E2,2.673983872E-1,-2.142546773E-1,-2.802261710E-1
1.128854824E2,2.623589039E-1,-2.179197669E-1,-2.802261710E-1
1.128878359E2,2.562504113E-1,-2.263189107E-1,-2.816005945E-1
1.128901894E2,2.475458533E-1,-2.334963679E-1,-2.791571915E-1
1.128925430E2,2.428117841E-1,-2.418955117E-1,-2.828222811E-1
1.128948964E2,2.379250079E-1,-2.467822880E-1,-2.829749882E-1
1.128972500E2,2.316638231E-1,-2.551814318E-1,-2.841966748E-1
1.128996035E2,2.281514555E-1,-2.648022771E-1,-2.854183912E-1
1.129019570E2,2.232646793E-1,-2.696890533E-1,-2.904578745E-1
1.129043106E2,2.208212912E-1,-2.768665254E-1,-2.941229641E-1
1.129066641E2,2.159345001E-1,-2.793098986E-1,-2.953446507E-1
1.129090176E2,2.124221325E-1,-2.866400778E-1,-3.002314270E-1
1.129113711E2,2.087570578E-1,-2.950392365E-1,-3.040492237E-1
1.129137246E2,2.014268786E-1,-3.022166789E-1,-3.064926267E-1
1.129160782E2,1.991362125E-1,-3.058817685E-1,-3.113794029E-1
1.129184317E2,1.954711229E-1,-3.142809272E-1,-3.150444627E-1
1.129207852E2,1.893626451E-1,-3.228327632E-1,-3.164188862E-1
1.129231387E2,1.832541823E-1,-3.300102353E-1,-3.213056624E-1
1.129254922E2,1.795890927E-1,-3.348970115E-1,-3.239017725E-1
1.129278458E2,1.759240031E-1,-3.432961702E-1,-3.251234591E-1
1.129301993E2,1.698155403E-1,-3.529170156E-1,-3.263451457E-1
1.129325528E2,1.638597846E-1,-3.625378609E-1,-3.312319219E-1
1.129349063E2,1.589729935E-1,-3.746020794E-1,-3.301629424E-1
1.129372598E2,1.553079188E-1,-3.805578351E-1,-3.338280320E-1
1.129396134E2,1.479777545E-1,-3.889569938E-1,-3.326063454E-1
1.129419669E2,1.455343664E-1,-3.975088596E-1,-3.350497186E-1
1.129443204E2,1.382041872E-1,-4.034646153E-1,-3.376458287E-1
1.129466739E2,1.345391124E-1,-4.118637741E-1,-3.376458287E-1
1.129490274E2,1.333174109E-1,-4.143071473E-1,-3.388675153E-1
1.129513810E2,1.272089481E-1,-4.214846194E-1,-3.413109183E-1
1.129537345E2,1.247655526E-1,-4.251496792E-1,-3.451287150E-1
1.129560880E2,1.223221645E-1,-4.300364852E-1,-3.463504016E-1
1.129584416E2,1.212531775E-1,-4.359922409E-1,-3.451287150E-1
1.129607950E2,1.188097894E-1,-4.396573007E-1,-3.500154912E-1
1.129631486E2,1.151447073E-1,-4.408790171E-1,-3.524588645E-1
1.129655021E2,1.102579311E-1,-4.433223903E-1,-3.526115716E-1
1.129678556E2,1.076618284E-1,-4.408790171E-1,-3.550549746E-1
1.129702092E2,1.039967462E-1,-4.396573007E-1,-3.574983478E-1
1.129725626E2,9.910997003E-2,-4.373666346E-1,-3.576510847E-1
1.129749162E2,9.284878522E-2,-4.338542521E-1,-3.578037918E-1
1.129772697E2,8.796200156E-2,-4.289674759E-1,-3.602471650E-1
1.129796232E2,7.925742865E-2,-4.231644273E-1,-3.640649617E-1
1.129819768E2,7.055285573E-2,-4.182776511E-1,-3.654393852E-1
1.129843302E2,6.184828654E-2,-4.112529159E-1,-3.655920923E-1
1.129866838E2,5.436540768E-2,-4.040754735E-1,-3.681881726E-1
1.129890373E2,4.443913698E-2,-3.968980014E-1,-3.720059693E-1
1.129913908E2,3.695625812E-2,-3.897205591E-1,-3.733803928E-1
1.129937444E2,3.069507517E-2,-3.813214004E-1,-3.747547865E-1
1.129960979E2,2.458660305E-2,-3.742966652E-1,-3.785725832E-1
1.129984514E2,1.710372418E-2,-3.634541333E-1,-3.787252903E-1
1.130008049E2,1.206423342E-2,-3.527642787E-1,-3.849864900E-1
1.130031584E2,5.955760833E-3,-3.443651497E-1,-3.886515796E-1
1.130055120E2,-3.054236295E-4,-3.336753249E-1,-3.888042867E-1
1.130078655E2,-4.123218823E-3,-3.205420971E-1,-3.901786804E-1
1.130102190E2,-7.941014133E-3,-3.096995652E-1,-3.952181637E-1
1.130125725E2,-1.282779220E-2,-3.013004065E-1,-3.964398801E-1
1.130149260E2,-1.786728203E-2,-2.941229641E-1,-3.953709006E-1
1.130172796E2,-2.412846684E-2,-2.881672084E-1,-3.979669809E-1
1.130196331E2,-2.901524492E-2,-2.834331393E-1,-4.004103839E-1
1.130219866E2,-3.527642787E-2,-2.799207568E-1,-3.993414044E-1
1.130243401E2,-4.153761268E-2,-2.751866877E-1,-4.007157981E-1
1.130266936E2,-4.779879749E-2,-2.727433145E-1,-3.994941115E-1
1.130290472E2,-5.528167635E-2,-2.680092454E-1,-3.996468186E-1
1.130314007E2,-6.398624927E-2,-2.632751763E-1,-3.985778391E-1
1.130337542E2,-6.780404598E-2,-2.596100867E-1,-3.975088596E-1
1.130361077E2,-7.269082218E-2,-2.536543310E-1,-3.962871730E-1
1.130384612E2,-7.895200700E-2,-2.512109280E-1,-3.952181637E-1
1.130408148E2,-8.643488586E-2,-2.464768738E-1,-3.978142738E-1
1.130431683E2,-8.903098851E-2,-2.452551723E-1,-3.953709006E-1
1.130455218E2,-9.269607067E-2,-2.440334857E-1,-3.917058110E-1
1.130478754E2,-9.773556143E-2,-2.417428046E-1,-3.894151151E-1
1.130502288E2,-1.015533581E-1,-2.392994165E-1,-3.869717419E-1
1.130525824E2,-1.052184403E-1,-2.380777150E-1,-3.859027624E-1
1.130549359E2,-1.078145429E-1,-2.345653474E-1,-3.834593594E-1
1.130572894E2,-1.128540337E-1,-2.321219593E-1,-3.797942698E-1
1.130596430E2,-1.154501289E-1,-2.296785712E-1,-3.775036037E-1
1.130619964E2,-1.180462316E-1,-2.260134816E-1,-3.738385141E-1
1.130643500E2,-1.180462316E-1,-2.260134816E-1,-3.701734245E-1
1.130667035E2,-1.194206402E-1,-2.260134816E-1,-3.652866483E-1
1.130690570E2,-1.195733473E-1,-2.260134816E-1,-3.567348123E-1
1.130714106E2,-1.207950488E-1,-2.270824611E-1,-3.506263196E-1
1.130737641E2,-1.197260618E-1,-2.258607745E-1,-3.432961702E-1
1.130761176E2,-1.185043678E-1,-2.305948436E-1,-3.370349705E-1
1.130784711E2,-1.198787764E-1,-2.318165302E-1,-3.297048211E-1
1.130808246E2,-1.163664013E-1,-2.328855246E-1,-3.199312389E-1
1.130831782E2,-1.139230132E-1,-2.363978922E-1,-3.112266660E-1
1.130855317E2,-1.116323397E-1,-2.386885732E-1,-3.014531136E-1
1.130878852E2,-1.104106456E-1,-2.435753495E-1,-2.953446507E-1
1.130902387E2,-1.105633527E-1,-2.493783981E-1,-2.854183912E-1
1.130925922E2,-1.093416587E-1,-2.577775419E-1,-2.768665254E-1
1.130949458E2,-1.082726792E-1,-2.612899244E-1,-2.706053257E-1
1.130972993E2,-1.094943732E-1,-2.684673667E-1,-2.632751763E-1
1.130996528E2,-1.096470803E-1,-2.803788781E-1,-2.559449971E-1
1.131020063E2,-1.072036922E-1,-2.887780368E-1,-2.496838123E-1
1.131043598E2,-1.033858955E-1,-2.971771955E-1,-2.460187376E-1
1.131067134E2,-1.033858955E-1,-3.103103936E-1,-2.397575527E-1
1.131090669E2,-9.849911928E-2,-3.197785318E-1,-2.385358512E-1
1.131114204E2,-9.712471068E-2,-3.341334462E-1,-2.359397560E-1
1.131137739E2,-9.345962852E-2,-3.449759781E-1,-2.321219593E-1
1.131161274E2,-8.964183182E-2,-3.593308926E-1,-2.284568697E-1
1.131184810E2,-8.582404256E-2,-3.712424338E-1,-2.258607745E-1
1.131208345E2,-8.093725890E-2,-3.831539452E-1,-2.232646793E-1
1.131231880E2,-7.589777559E-2,-3.975088596E-1,-2.206685692E-1
1.131255415E2,-7.207997888E-2,-4.107947946E-1,-2.194468826E-1
1.131278950E2,-6.948387623E-2,-4.239279926E-1,-2.168507725E-1
1.131302486E2,-6.704048812E-2,-4.358395338E-1,-2.154763639E-1
1.131326021E2,-6.322269142E-2,-4.466820657E-1,-2.130329758E-1
1.131349556E2,-6.184828654E-2,-4.573718905E-1,-2.116585821E-1
1.131373091E2,-5.818320066E-2,-4.682144225E-1,-2.092151791E-1
1.131396626E2,-5.314370990E-2,-4.776825607E-1,-2.066190839E-1
1.131420162E2,-4.825693369E-2,-4.873034060E-1,-2.028012872E-1
1.131443697E2,-4.321744293E-2,-4.944808483E-1,-2.002051920E-1
1.131467232E2,-3.833066672E-2,-5.004366040E-1,-1.940967143E-1
1.131490768E2,-3.084778599E-2,-5.063923597E-1,-1.902789176E-1
1.131514302E2,-1.985253580E-2,-5.074613690E-1,-1.840177327E-1
1.131537838E2,-7.482878864E-3,-5.073086619E-1,-1.788255423E-1
1.131561373E2,3.512371797E-3,-5.085303187E-1,-1.725643575E-1
1.131584908E2,1.343864016E-2,-5.071559548E-1,-1.687465608E-1
1.131608444E2,3.069507517E-2,-5.071559548E-1,-1.637070626E-1
1.131631979E2,4.184303805E-2,-5.057815313E-1,-1.611109674E-1
1.131655514E2,5.543438718E-2,-5.057815313E-1,-1.583621502E-1
1.131679049E2,6.902574003E-2,-5.045598149E-1,-1.557660550E-1
1.131702584E2,8.383878320E-2,-4.996730685E-1,-1.556133330E-1
1.131726120E2,9.376505762E-2,-4.947862923E-1,-1.554606259E-1
1.131749655E2,1.085781008E-1,-4.863871336E-1,-1.553079188E-1
1.131773190E2,1.183516532E-1,-4.790569544E-1,-1.551551968E-1
1.131796725E2,1.269035190E-1,-4.682144225E-1,-1.550024897E-1
1.131820260E2,1.394258887E-1,-4.598152637E-1,-1.574458778E-1
1.131843796E2,1.504211426E-1,-4.477510452E-1,-1.597365588E-1
1.131867331E2,1.577513069E-1,-4.381301999E-1,-1.571404636E-1
1.131890866E2,1.688992679E-1,-4.285093546E-1,-1.595838517E-1
1.131914401E2,1.763821393E-1,-4.201101959E-1,-1.606528312E-1
1.131937936E2,1.824906170E-1,-4.141544402E-1,-1.655396074E-1
1.131961472E2,1.875301152E-1,-4.081986845E-1,-1.667613089E-1
1.131985007E2,1.911951900E-1,-4.020902216E-1,-1.690519750E-1
1.132008542E2,1.937913001E-1,-3.973561525E-1,-1.739387512E-1
1.132032077E2,1.937913001E-1,-3.901786804E-1,-1.789782494E-1
1.132055612E2,1.963873953E-1,-3.866663277E-1,-1.850867122E-1
1.132079148E2,1.976090819E-1,-3.782671690E-1,-1.911951900E-1
1.132102683E2,1.988307834E-1,-3.735330999E-1,-1.948602796E-1
1.132126218E2,1.977618039E-1,-3.663556576E-1,-2.034121305E-1
1.132149754E2,1.965401024E-1,-3.628432751E-1,-2.096733153E-1
1.132173288E2,1.940967143E-1,-3.568875194E-1,-2.157817930E-1
1.132196824E2,1.930277348E-1,-3.532224298E-1,-2.206685692E-1
1.132220359E2,1.893626451E-1,-3.533751369E-1,-2.269297540E-1
1.132243894E2,1.856975704E-1,-3.509317636E-1,-2.318165302E-1
1.132267429E2,1.808107942E-1,-3.545968235E-1,-2.344126403E-1
1.132290964E2,1.747023165E-1,-3.558185399E-1,-2.380777150E-1
1.132314500E2,1.673721522E-1,-3.643703759E-1,-2.431172132E-1
1.132338035E2,1.624853760E-1,-3.703261614E-1,-2.467822880E-1
1.132361570E2,1.589729935E-1,-3.823903799E-1,-2.504473627E-1
1.132385106E2,1.528645307E-1,-3.921639323E-1,-2.579302490E-1
1.132408641E2,1.481304616E-1,-4.065188468E-1,-2.640387416E-1
1.132432176E2,1.482831687E-1,-4.161396921E-1,-2.701472044E-1
1.132455711E2,1.447708011E-1,-4.306473136E-1,-2.774773538E-1
1.132479246E2,1.414111406E-1,-4.451549351E-1,-2.872509360E-1
1.132502782E2,1.404948682E-1,-4.607315361E-1,-2.982461751E-1
1.132526317E2,1.382041872E-1,-4.740174711E-1,-3.104631305E-1
1.132549852E2,1.372879148E-1,-4.909684956E-1,-3.225273490E-1
1.132573387E2,1.363716573E-1,-5.065450668E-1,-3.323009014E-1
1.132596922E2,1.342336833E-1,-5.222744346E-1,-3.457395434E-1
1.132620458E2,1.333174109E-1,-5.380037427E-1,-3.591781855E-1
1.132643993E2,1.324011385E-1,-5.560237169E-1,-3.713951409E-1
1.132667528E2,1.276670843E-1,-5.729747415E-1,-3.823903799E-1
1.132691063E2,1.230857223E-1,-5.909947157E-1,-3.970507085E-1
1.132714598E2,1.209477559E-1,-6.067240238E-1,-4.092676640E-1
1.132738134E2,1.189625040E-1,-6.248967648E-1,-4.251496792E-1
1.132761669E2,1.142284349E-1,-6.404733658E-1,-4.361449480E-1
1.132785204E2,1.096470803E-1,-6.574243903E-1,-4.497362971E-1
1.132808739E2,1.062874198E-1,-6.719319820E-1,-4.656183124E-1
1.132832274E2,1.015533581E-1,-6.876612902E-1,-4.790569544E-1
1.132855810E2,9.575030953E-2,-7.009472251E-1,-4.950917065E-1
1.132879345E2,8.872556686E-2,-7.154548764E-1,-5.085303187E-1
1.132902880E2,8.521319181E-2,-7.262973785E-1,-5.219689608E-1
1.132926416E2,7.941014320E-2,-7.348492742E-1,-5.367820263E-1
1.132949950E2,7.345438004E-2,-7.446228266E-1,-5.514423847E-1
1.132973486E2,6.749862432E-2,-7.542436719E-1,-5.662553906E-1
1.132997021E2,5.909947306E-2,-7.592831254E-1,-5.798467398E-1
1.133020556E2,5.314370990E-2,-7.653915882E-1,-5.908420086E-1
1.133044091E2,4.718795046E-2,-7.715001106E-1,-6.032116413E-1
1.133067626E2,4.001049697E-2,-7.786775231E-1,-6.143596172E-1
1.133091162E2,3.161134571E-2,-7.824953198E-1,-6.277982593E-1
1.133114697E2,2.428117767E-2,-7.861604095E-1,-6.365028620E-1
1.133138232E2,1.954711229E-2,-7.850914598E-1,-6.500942111E-1
1.133161768E2,1.603474095E-2,-7.875348330E-1,-6.623111367E-1
1.133185302E2,1.252236869E-2,-7.889092565E-1,-6.746807694E-1
1.133208838E2,1.267508045E-2,-7.864658237E-1,-6.868977547E-1
1.133232373E2,9.162709117E-3,-7.818844914E-1,-6.980457306E-1
1.133255908E2,8.093725890E-3,-7.771504521E-1,-7.127060294E-1
1.133279444E2,3.359660041E-3,-7.689039707E-1,-7.275190949E-1
1.133302979E2,9.162708884E-4,-7.617265582E-1,-7.372926474E-1
1.133326514E2,-3.970507067E-3,-7.485933304E-1,-7.484406233E-1
1.133350049E2,-8.704573847E-3,-7.366818190E-1,-7.608102560E-1
1.133373584E2,-1.374406368E-2,-7.200362086E-1,-7.682931423E-1
1.133397120E2,-1.985253580E-2,-7.032378912E-1,-7.757760286E-1
1.133420655E2,-2.733541466E-2,-6.841489077E-1,-7.846332788E-1
1.133444190E2,-3.237490356E-2,-6.638382673E-1,-7.896727920E-1
1.133467725E2,-3.497100621E-2,-6.435275674E-1,-7.934905887E-1
1.133491260E2,-4.123219103E-2,-6.195518374E-1,-7.985301018E-1
1.133514796E2,-4.627167806E-2,-5.957288146E-1,-8.023478985E-1
1.133538331E2,-4.764608666E-2,-5.764871240E-1,-8.061656952E-1
1.133561866E2,-4.902049154E-2,-5.537330508E-1,-8.087617755E-1
1.133585401E2,-5.283828825E-2,-5.285356045E-1,-8.113578558E-1
1.133608936E2,-5.543438718E-2,-5.070032477E-1,-8.113578558E-1
1.133632472E2,-5.436540768E-2,-4.842491746E-1,-8.127322793E-1
1.133656007E2,-5.451811850E-2,-4.650074840E-1,-8.139539957E-1
1.133679542E2,-5.467082933E-2,-4.446968138E-1,-8.153283596E-1
1.133703077E2,-5.344913527E-2,-4.230117202E-1,-8.153283596E-1
1.133726612E2,-5.115845799E-2,-4.039227366E-1,-8.167027831E-1
1.133750148E2,-5.253286287E-2,-3.871244490E-1,-8.130376935E-1
1.133773683E2,-5.146388337E-2,-3.678827584E-1,-8.156337738E-1
1.133797218E2,-4.917320609E-2,-3.498627543E-1,-8.131904006E-1
1.133820754E2,-4.795150831E-2,-3.342861533E-1,-8.107470274E-1
1.133844288E2,-4.703523964E-2,-3.174878657E-1,-8.070819378E-1
1.133867824E2,-4.840964451E-2,-3.019112647E-1,-8.035695553E-1
1.133891359E2,-4.734066129E-2,-2.874036431E-1,-7.974610925E-1
1.133914894E2,-4.627167806E-2,-2.728960216E-1,-7.913526297E-1
1.133938429E2,-4.275930673E-2,-2.620534599E-1,-7.840224504E-1
1.133961964E2,-4.169032723E-2,-2.512109280E-1,-7.791357040E-1
1.133985500E2,-4.062134400E-2,-2.405211031E-1,-7.754706144E-1
1.134009035E2,-4.077405483E-2,-2.295258641E-1,-7.669187188E-1
1.134032570E2,-4.337015375E-2,-2.176143378E-1,-7.634063363E-1
1.134056106E2,-4.230117425E-2,-2.067717910E-1,-7.585195899E-1
1.134079641E2,-4.123219103E-2,-1.995943487E-1,-7.524111271E-1
1.134103176E2,-4.138490185E-2,-1.910424829E-1,-7.463026643E-1
1.134126711E2,-3.909422457E-2,-1.838650256E-1,-7.401941419E-1
1.134150246E2,-3.802524135E-2,-1.789782494E-1,-7.316423059E-1
1.134173782E2,-3.817795217E-2,-1.740914732E-1,-7.218687534E-1
1.134197317E2,-3.466558084E-2,-1.704263836E-1,-7.133168578E-1
1.134220852E2,-3.481829539E-2,-1.655396074E-1,-7.035433054E-1
1.134244387E2,-3.268032894E-2,-1.618745178E-1,-6.911736727E-1
1.134267922E2,-3.283303976E-2,-1.606528312E-1,-6.801784039E-1
1.134291458E2,-3.298575059E-2,-1.569877416E-1,-6.679614782E-1
1.134314993E2,-3.573456407E-2,-1.568350345E-1,-6.569662094E-1
1.134338528E2,-3.710897267E-2,-1.568350345E-1,-6.459710002E-1
1.134362063E2,-3.603998944E-2,-1.579040140E-1,-6.325323582E-1
1.134385598E2,-3.878879920E-2,-1.566823274E-1,-6.178719997E-1
1.134409134E2,-4.153761268E-2,-1.542389393E-1,-6.056550741E-1
1.134432669E2,-4.550812021E-2,-1.565296054E-1,-5.897729993E-1
1.134456204E2,-4.566083103E-2,-1.588202864E-1,-5.763344169E-1
1.134479739E2,-4.596625641E-2,-1.611109674E-1,-5.604523420E-1
1.134503274E2,-5.115845799E-2,-1.658450365E-1,-5.433486104E-1
1.134526810E2,-5.375456065E-2,-1.716480851E-1,-5.286883116E-1
1.134550345E2,-5.650337040E-2,-1.788255423E-1,-5.138752460E-1
1.134573880E2,-5.787777901E-2,-1.870719790E-1,-5.004366040E-1
1.134597415E2,-6.184828654E-2,-1.954711229E-1,-4.845545888E-1
1.134620950E2,-6.581879407E-2,-2.037175596E-1,-4.674508572E-1
1.134644486E2,-6.963659078E-2,-2.131856978E-1,-4.552339315E-1
1.134668021E2,-7.467607409E-2,-2.228065431E-1,-4.405735731E-1
1.134691556E2,-7.742489129E-2,-2.322746664E-1,-4.271349311E-1
1.134715091E2,-8.124268800E-2,-2.392994165E-1,-4.112529159E-1
1.134738626E2,-8.521319181E-2,-2.476985604E-1,-3.953709006E-1
1.134762162E2,-9.040539712E-2,-2.536543310E-1,-3.831539452E-1
1.134785697E2,-9.422318637E-2,-2.596100867E-1,-3.709369898E-1
1.134809232E2,-9.697200358E-2,-2.619007528E-1,-3.562766612E-1
1.134832767E2,-9.956810623E-2,-2.629697323E-1,-3.440597057E-1
1.134856302E2,-1.047603041E-1,-2.617480457E-1,-3.306210935E-1
1.134879838E2,-1.099525094E-1,-2.580829561E-1,-3.171824515E-1
1.134903373E2,-1.140757278E-1,-2.531961799E-1,-2.990097404E-1
1.134926908E2,-1.180462316E-1,-2.458660156E-1,-2.855710983E-1
1.134950444E2,-1.221694499E-1,-2.360924631E-1,-2.660239935E-1
1.134973979E2,-1.273616552E-1,-2.289150059E-1,-2.502946556E-1
1.134997514E2,-1.302631795E-1,-2.191414535E-1,-2.319692522E-1
1.135021049E2,-1.356080920E-1,-2.095206082E-1,-2.150182426E-1
1.135044584E2,-1.409530044E-1,-1.925695986E-1,-1.979145110E-1
1.135068120E2,-1.462979168E-1,-1.805053651E-1,-1.785201132E-1
1.135091655E2,-1.528645307E-1,-1.696628332E-1,-1.577513069E-1
1.135115190E2,-1.594311297E-1,-1.575985998E-1,-1.408002973E-1
1.135138725E2,-1.673721522E-1,-1.453816444E-1,-1.189625040E-1
1.135162260E2,-1.740914732E-1,-1.333174109E-1,-9.452861547E-2
